date,time,exchange,name,ltp,bid,ask,mid,spread,last_trade_qty,total_trade_amount,total_trade_qty,lot_size
0,09:15:00.000000000,NSECM,360ONE,984,983.9,984,983.95,0.1,20,396552,403,1
0,09:15:00.000000000,NSECM,GAIL,189.37,189.37,189.42,189.395,0.05,4,1976075.95,10435,1
0,09:15:00.000000000,NSEFO,GAIL25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GAIL25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,GLENMARK,1415,1415,1415.5,1415.25,0.5,4,986255,697,1
0,09:15:00.000000000,NSEFO,GLENMARK25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GLENMARK25MAYFUT,1417,1400.2,1427.8,1414,27.6,325,460525,325,325
0,09:15:00.000000000,NSECM,GMRAIRPORT,88.17,88.17,88.25,88.21,0.08,20,929223.63,10539,1
0,09:15:00.000000000,NSEFO,GMRAIRPORT25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GMRAIRPORT25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,GODREJCP,1267,1266.3,1267,1266.65,0.7,2,326886,258,1
0,09:15:00.000000000,NSEFO,GODREJCP25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GODREJCP25MAYFUT,1257.3,1250.4,1269.8,1260.1,19.4,500,628650,500,500
0,09:15:00.000000000,NSECM,GODREJPROP,2121.4,2121.4,2123,2122.2,1.6,252,1648327.8,777,1
0,09:15:00.000000000,NSEFO,GODREJPROP25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GODREJPROP25MAYFUT,2129.1,2095.5,2132.2,2113.85,36.7,225,479047.5,225,225
0,09:15:00.000000000,NSECM,GRASIM,2753.1,2753.1,2753.3,2753.2,0.2,2,564385.5,205,1
0,09:15:00.000000000,NSEFO,GRASIM25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GRASIM25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,LAURUSLABS,630,629.6,630,629.8,0.4,1,2785860,4422,1
0,09:15:00.000000000,NSEFO,LAURUSLABS25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,LAURUSLABS25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,LICHSGFIN,615,615,615.6,615.3,0.6,2,4634640,7536,1
0,09:15:00.000000000,NSEFO,LICHSGFIN25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,LICHSGFIN25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,LICI,805,805,805.3,805.15,0.3,3,2409365,2993,1
0,09:15:00.000000000,NSEFO,LICI25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,LICI25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,LODHA,1315,1315,1315.6,1315.3,0.6,1,2466940,1876,1
0,09:15:00.000000000,NSEFO,LODHA25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,LODHA25MAYFUT,1284.3,1278,1314.8,1296.4,36.8,450,577935,450,450
0,09:15:00.000000000,NSECM,LT,3335,3335,3335.9,3335.45,0.9,1,6043020,1812,1
0,09:15:00.000000000,NSEFO,LT25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,LT25MAYFUT,3336.3,3325.2,3372.8,3349,47.6,150,14650974,4350,150
0,09:15:00.000000000,NSECM,LTF,167.5,167.2,167.5,167.35,0.3,564,4231385,25262,1
0,09:15:00.000000000,NSEFO,LTF25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,LTF25MAYFUT,159.11,158.11,163.69,160.9,5.58,4462,712269.06,4462,4462
0,09:15:00.000000000,NSECM,LTIM,4495,4495,4499,4497,4,2,948445,211,1
0,09:15:00.000000000,NSEFO,LTIM25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,LTIM25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,LUPIN,2107.7,2107.7,2108.2,2107.95,0.5,1,3159442.3,1499,1
0,09:15:00.000000000,NSEFO,LUPIN25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,LUPIN25MAYFUT,2110.1,2103.8,2119.4,2111.6,15.6,425,896792.5,425,425
0,09:15:00.000000000,NSECM,SAIL,116.75,116.75,116.77,116.76,0.02,4,2363370.25,20243,1
0,09:15:00.000000000,NSEFO,SAIL25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,SAIL25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,SBICARD,863.5,863.1,863.5,863.3,0.4,2,626037.5,725,1
0,09:15:00.000000000,NSEFO,SBICARD25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,SBICARD25MAYFUT,869.8,865.9,885.9,875.9,20,800,695840,800,800
0,09:15:00.000000000,NSECM,SBILIFE,1733.9,1733,1733.9,1733.45,0.9,1,14642785.5,8445,1
0,09:15:00.000000000,NSEFO,SBILIFE25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,SBILIFE25MAYFUT,1745,1729.3,1748.1,1738.7,18.8,375,18323970,10500,375
0,09:15:00.000000000,NSECM,SBIN,820,820,820.2,820.1,0.2,1,19930100,24305,1
0,09:15:00.000000000,NSEFO,SBIN25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,SBIN25MAYFUT,819,818.65,819.9,819.275,1.25,750,614250,750,750
0,09:15:00.000000000,NSECM,SHREECEM,30780,30550,30780,30665,230,1,3385800,110,1
0,09:15:00.000000000,NSEFO,SHREECEM25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,SHREECEM25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,SHRIRAMFIN,625,625,625.05,625.025,0.05,5,25912500,41460,1
0,09:15:00.000000000,NSEFO,SHRIRAMFIN25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
