date,time,exchange,name,ltp,bid,ask,mid,spread,last_trade_qty,total_trade_amount,total_trade_qty,lot_size
0,09:15:00.000000000,NSECM,360ONE,1010,1010.05,1010.55,1010.3,0.5,1,830220,822,1
0,09:15:00.000000000,NSECM,GAIL,164,163.9,164,163.95,0.1,117,2322404,14161,1
0,09:15:00.000000000,NSEFO,GAIL25FEBFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GAIL25MARFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,GLENMARK,1316.95,1316.95,1317.85,1317.4,0.9,1,366112.1,278,1
0,09:15:00.000000000,NSEFO,GLENMARK25FEBFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GLENMARK25MARFUT,1334.85,1328.3,1346.95,1337.625,18.65,325,433826.25,325,325
0,09:15:00.000000000,NSECM,GMRAIRPORT,69.6,69.6,69.63,69.615,0.03,3,379180.8,5448,1
0,09:15:00.000000000,NSEFO,GMRAIRPORT25FEBFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GMRAIRPORT25MARFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,GODREJCP,1047.75,1044.65,1047.75,1046.2,3.1,20,94297.5,90,1
0,09:15:00.000000000,NSEFO,GODREJCP25FEBFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GODREJCP25MARFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,GODREJPROP,2016,2016,2022.15,2019.075,6.15,1,1108800,550,1
0,09:15:00.000000000,NSEFO,GODREJPROP25FEBFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GODREJPROP25MARFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,GRASIM,2392,2392,2395,2393.5,3,2,464048,194,1
0,09:15:00.000000000,NSEFO,GRASIM25FEBFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
