date,time,exchange,name,ltp,bid,ask,mid,spread,last_trade_qty,total_trade_amount,total_trade_qty,lot_size
0,09:15:00.000000000,NSECM,360ONE,1160.1,1160.2,1163.5,1161.85,3.3,118,1.782997288e+10,15358750,1
0,09:15:00.000000000,NSEFO,360ONE25AUGFUT,1166.2,1159.5,1175.3,1167.4,15.8,500,1167550,1000,500
0,09:15:00.000000000,NSEFO,360ONE25JULFUT,1169.9,1162.2,1170,1166.1,7.8,500,31982225,27500,500
0,09:15:00.000000000,NSECM,GAIL,184.2,184.2,184.27,184.235,0.07,461,3759522,20410,1
0,09:15:00.000000000,NSEFO,GAIL25AUGFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GAIL25JULFUT,184.45,183.26,184.82,184.04,1.56,3150,581017.5,3150,3150
0,09:15:00.000000000,NSECM,GLENMARK,2190.1,2190.1,2191,2190.55,0.9,1,2104686.1,961,1
0,09:15:00.000000000,NSEFO,GLENMARK25AUGFUT,2207.3,2150.1,2277.2,2213.65,127.1,750,3310950,1500,375
0,09:15:00.000000000,NSEFO,GLENMARK25JULFUT,2200.7,2180.3,2207.6,2193.95,27.3,375,1650525,750,375
0,09:15:00.000000000,NSECM,GMRAIRPORT,93.8,93.7,93.8,93.75,0.1,223,898416.4,9578,1
0,09:15:00.000000000,NSEFO,GMRAIRPORT25AUGFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GMRAIRPORT25JULFUT,93.92,93.78,94.75,94.265,0.97,6975,655092,6975,6975
0,09:15:00.000000000,NSECM,GODREJCP,1240.1,1240.1,1240.4,1240.25,0.3,1,168653.6,136,1
0,09:15:00.000000000,NSEFO,GODREJCP25AUGFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GODREJCP25JULFUT,1244.9,1237.7,1246,1241.85,8.3,500,622450,500,500
0,09:15:00.000000000,NSECM,GODREJPROP,2404,2404,2405,2404.5,1,9,1492884,621,1
