date,time,exchange,name,ltp,bid,ask,mid,spread,last_trade_qty,total_trade_amount,total_trade_qty,lot_size
0,09:15:00.000000000,NSECM,360ONE,1197,1194.6,1197.9,1196.25,3.3,37,1306941.63,1091,1
0,09:15:00.000000000,NSEFO,360ONE25AUGFUT,1195.6,1176.2,1239.5,1207.85,63.3,500,597800,500,500
0,09:15:00.000000000,NSEFO,360ONE25JULFUT,1195,1191.6,1209.3,1200.45,17.7,500,597500,500,500
0,09:15:00.000000000,NSECM,GAIL,191.1,191.1,191.2,191.15,0.1,63,5604198.6,29326,1
0,09:15:00.000000000,NSEFO,GAIL25AUGFUT,191.27,191.01,194.28,192.645,3.27,3150,602500.5,3150,3150
0,09:15:00.000000000,NSEFO,GAIL25JULFUT,190.68,190.53,190.76,190.645,0.23,3150,1801642.5,9450,3150
0,09:15:00.000000000,NSECM,GLENMARK,1752.2,1750,1752.2,1751.1,2.2,5,1398255.6,798,1
0,09:15:00.000000000,NSEFO,GLENMARK25AUGFUT,1774.2,1704.7,1810.4,1757.55,105.7,375,665325,375,375
0,09:15:00.000000000,NSEFO,GLENMARK25JULFUT,1762,1752.8,1765.5,1759.15,12.7,375,660750,375,375
0,09:15:00.000000000,NSECM,GMRAIRPORT,85.19,85.2,85.37,85.285,0.17,59,1229940.7,14419,1
0,09:15:00.000000000,NSEFO,GMRAIRPORT25AUGFUT,86.31,-inf,87,-inf,inf,6975,602012.25,6975,6975
0,09:15:00.000000000,NSEFO,GMRAIRPORT25JULFUT,85.8,85.34,86.42,85.88,1.08,6975,598455,6975,6975
0,09:15:00.000000000,NSECM,GODREJCP,1181,1181,1181.3,1181.15,0.3,7,472400,400,1
0,09:15:00.000000000,NSEFO,GODREJCP25AUGFUT,1190.7,-inf,1208,-inf,inf,500,595350,500,500
0,09:15:00.000000000,NSEFO,GODREJCP25JULFUT,1185.9,1179.1,1189,1184.05,9.9,500,592950,500,500
0,09:15:00.000000000,NSECM,GODREJPROP,2358,2353.1,2358,2355.55,4.9,1,4367016,1852,1
0,09:15:00.000000000,NSEFO,GODREJPROP25AUGFUT,2366.6,2298.2,2386.9,2342.55,88.7,275,650815,275,275
0,09:15:00.000000000,NSEFO,GODREJPROP25JULFUT,2350.3,2350.9,2368.3,2359.6,17.4,275,1938997.5,825,275
0,09:15:00.000000000,NSECM,GRASIM,2842.5,2842.6,2847.3,2844.95,4.7,5,2228661.12,784,1
0,09:15:00.000000000,NSEFO,GRASIM25AUGFUT,2868.1,-inf,2935.9,-inf,inf,250,717025,250,250
0,09:15:00.000000000,NSEFO,GRASIM25JULFUT,2861.3,2850.2,2874.9,2862.55,24.7,250,1430650,500,250
0,09:15:00.000000000,NSECM,LAURUSLABS,730,730,730.85,730.425,0.85,250,10660190,14603,1
0,09:15:00.000000000,NSEFO,LAURUSLABS25AUGFUT,731.8,721.35,737.75,729.55,16.4,1700,1244060,1700,1700
0,09:15:00.000000000,NSEFO,LAURUSLABS25JULFUT,730.75,728.8,731.2,730,2.4,1700,14897916,20400,1700
0,09:15:00.000000000,NSECM,LICHSGFIN,618.85,618.8,618.85,618.825,0.05,50,766136.3,1238,1
0,09:15:00.000000000,NSEFO,LICHSGFIN25AUGFUT,619.1,602.45,623.35,612.9,20.9,1000,619100,1000,1000
0,09:15:00.000000000,NSEFO,LICHSGFIN25JULFUT,620.75,616.9,623.75,620.325,6.85,1000,620750,1000,1000
0,09:15:00.000000000,NSECM,LICI,977,977,977.4,977.2,0.4,100,8251742,8446,1
0,09:15:00.000000000,NSEFO,LICI25AUGFUT,971.5,970,1003.85,986.925,33.85,700,680050,700,700
0,09:15:00.000000000,NSEFO,LICI25JULFUT,965.75,969,971.85,970.425,2.85,700,676025,700,700
0,09:15:00.000000000,NSECM,LODHA,1393.2,1391.1,1393.2,1392.15,2.1,15,14570085.6,10458,1
0,09:15:00.000000000,NSEFO,LODHA25AUGFUT,1397.3,1257.5,1456.3,1356.9,198.8,450,628785,450,450
0,09:15:00.000000000,NSEFO,LODHA25JULFUT,1393.7,1353,1404,1378.5,51,450,627165,450,450
0,09:15:00.000000000,NSECM,LT,3669.8,3669.8,3670,3669.9,0.2,3,10991051,2995,1
0,09:15:00.000000000,NSEFO,LT25AUGFUT,3714.9,3658.9,3760,3709.45,101.1,175,650107.5,175,175
0,09:15:00.000000000,NSEFO,LT25JULFUT,3696.7,3690,3693,3691.5,3,175,3233247.5,875,175
0,09:15:00.000000000,NSECM,LTF,207.17,207.19,207.44,207.315,0.25,30,4801087.2,23140,1
0,09:15:00.000000000,NSEFO,LTF25AUGFUT,206.25,193.4,211.83,202.615,18.43,4462,920287.5,4462,4462
0,09:15:00.000000000,NSEFO,LTF25JULFUT,206.87,207.14,207.99,207.565,0.85,4462,923053.94,4462,4462
0,09:15:00.000000000,NSECM,LTIM,5315.5,5305.5,5316.5,5311,11,13,2783639.96,524,1
0,09:15:00.000000000,NSEFO,LTIM25AUGFUT,5363,5149,5351.5,5250.25,202.5,150,804450,150,150
0,09:15:00.000000000,NSEFO,LTIM25JULFUT,5282.5,5291.5,5310.5,5301,19,300,1584750,300,150
0,09:15:00.000000000,NSECM,LUPIN,1949,1947.6,1949,1948.3,1.4,25,2921551,1499,1
0,09:15:00.000000000,NSEFO,LUPIN25AUGFUT,1948.1,-inf,2025.1,-inf,inf,425,827942.5,425,425
0,09:15:00.000000000,NSEFO,LUPIN25JULFUT,1945,1939.1,1944,1941.55,4.9,425,826625,425,425
0,09:15:00.000000000,NSECM,SAIL,132.01,132.01,132.1,132.055,0.09,100,2514394.47,19047,1
0,09:15:00.000000000,NSEFO,SAIL25AUGFUT,132.96,129.57,135.68,132.625,6.11,4700,624912,4700,4700
0,09:15:00.000000000,NSEFO,SAIL25JULFUT,132.51,132.75,133.31,133.03,0.56,4700,622797,4700,4700
0,09:15:00.000000000,NSECM,SBICARD,953.1,953.1,953.5,953.3,0.4,10,4201264.8,4408,1
0,09:15:00.000000000,NSEFO,SBICARD25AUGFUT,939,930.05,957.95,944,27.9,800,751200,800,800
0,09:15:00.000000000,NSEFO,SBICARD25JULFUT,942,941.1,946.7,943.9,5.6,800,2260800,2400,800
0,09:15:00.000000000,NSECM,SBILIFE,1833.9,1831.1,1833.9,1832.5,2.8,22,2984611.5,1630,1
0,09:15:00.000000000,NSEFO,SBILIFE25AUGFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,SBILIFE25JULFUT,1847.2,1841.4,1852.4,1846.9,11,375,2078100,1125,375
0,09:15:00.000000000,NSECM,SBIN,820,819.9,820,819.95,0.1,20,34665500,42275,1
0,09:15:00.000000000,NSEFO,SBIN25AUGFUT,828.9,824.4,830.45,827.425,6.05,750,621675,750,750
0,09:15:00.000000000,NSEFO,SBIN25JULFUT,824.35,824,824.75,824.375,0.75,750,27210480,33000,750
0,09:15:00.000000000,NSECM,SHREECEM,31120,31105,31240,31172.5,135,1,1835209.75,59,1
0,09:15:00.000000000,NSEFO,SHREECEM25AUGFUT,31200,-inf,32180,-inf,inf,25,780000,25,25
