date,time,exchange,name,ltp,bid,ask,mid,spread,last_trade_qty,total_trade_amount,total_trade_qty,lot_size
0,09:15:00.000000000,NSECM,360ONE,902.75,900.6,902.75,901.675,2.15,19,6080467.56,6756,1
0,09:15:00.000000000,NSECM,GAIL,176.69,176.5,176.69,176.595,0.19,5,16583416.64,93856,1
0,09:15:00.000000000,NSEFO,GAIL25APRFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GAIL25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,GLENMARK,1381.2,1380.8,1381.2,1381,0.4,10,424028.4,307,1
0,09:15:00.000000000,NSEFO,GLENMARK25APRFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GLENMARK25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,GMRAIRPORT,87,86.8,87,86.9,0.2,15,4984143,57289,1
0,09:15:00.000000000,NSEFO,GMRAIRPORT25APRFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GMRAIRPORT25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,GODREJCP,1234.7,1234.7,1236.9,1235.8,2.2,10,1822417.2,1476,1
0,09:15:00.000000000,NSEFO,GODREJCP25APRFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GODREJCP25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,GODREJPROP,2000,2000,2001,2000.5,1,2,9860000,4930,1
0,09:15:00.000000000,NSEFO,GODREJPROP25APRFUT,2000,1998.3,2000,1999.15,1.7,225,1346982.75,675,225
0,09:15:00.000000000,NSEFO,GODREJPROP25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,GRASIM,2675,2675,2675.1,2675.05,0.1,1,5050400,1888,1
0,09:15:00.000000000,NSEFO,GRASIM25APRFUT,2672,2660.2,2673.2,2666.7,13,250,2004570,750,250
0,09:15:00.000000000,NSEFO,GRASIM25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,LAURUSLABS,611.55,611.55,611.9,611.725,0.35,1000,6546031.2,10704,1
0,09:15:00.000000000,NSEFO,LAURUSLABS25APRFUT,607.15,610.1,612,611.05,1.9,1700,1032155,1700,1700
0,09:15:00.000000000,NSEFO,LAURUSLABS25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,LICHSGFIN,567.4,567,567.4,567.2,0.4,2,1327148.6,2339,1
0,09:15:00.000000000,NSEFO,LICHSGFIN25APRFUT,560.85,564.8,568.25,566.525,3.45,1000,560850,1000,1000
0,09:15:00.000000000,NSEFO,LICHSGFIN25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,LICI,779,779,779.45,779.225,0.45,133,3858387,4953,1
0,09:15:00.000000000,NSEFO,LICI25APRFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,LICI25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,LODHA,1157,1157,1159,1158,2,3,17534335,15155,1
0,09:15:00.000000000,NSEFO,LODHA25APRFUT,1124.55,1150.5,1238.2,1194.35,87.7,450,506047.5,450,450
0,09:15:00.000000000,NSEFO,LODHA25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,LT,3180,3179.4,3180,3179.7,0.6,16,125419200,39440,1
0,09:15:00.000000000,NSEFO,LT25APRFUT,3191.9,3185.4,3191.8,3188.6,6.4,150,2875635,900,150
0,09:15:00.000000000,NSEFO,LT25MAYFUT,3149.85,3143.8,3267.7,3205.75,123.9,150,472477.5,150,150
0,09:15:00.000000000,NSECM,LTF,157,156.55,157,156.775,0.45,25,1846320,11760,1
0,09:15:00.000000000,NSEFO,LTF25APRFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,LTF25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,LTIM,4326,4326,4328,4327,2,1,3915030,905,1
0,09:15:00.000000000,NSEFO,LTIM25APRFUT,4238.5,-inf,4295,-inf,inf,150,635775,150,150
0,09:15:00.000000000,NSEFO,LTIM25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,LUPIN,2030,2000,2030,2015,30,30,48845860,24062,1
0,09:15:00.000000000,NSEFO,LUPIN25APRFUT,1975.95,2009.7,2015.8,2012.75,6.1,425,839778.75,425,425
0,09:15:00.000000000,NSEFO,LUPIN25MAYFUT,1989,1994.7,2082.1,2038.4,87.4,425,845325,425,425
0,09:15:00.000000000,NSECM,SAIL,110.21,110.21,110.25,110.23,0.04,2,4844390.76,43956,1
0,09:15:00.000000000,NSEFO,SAIL25APRFUT,111.13,110.7,110.92,110.81,0.22,4000,1327080,12000,4000
0,09:15:00.000000000,NSEFO,SAIL25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,SBICARD,861.3,861.35,862,861.675,0.65,5,2332400.4,2708,1
0,09:15:00.000000000,NSEFO,SBICARD25APRFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,SBICARD25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,SBILIFE,1555.5,1552.3,1555.5,1553.9,3.2,3,8129043,5226,1
0,09:15:00.000000000,NSEFO,SBILIFE25APRFUT,1544.6,1505.4,1544.5,1524.95,39.1,375,2896125,1875,375
0,09:15:00.000000000,NSEFO,SBILIFE25MAYFUT,1535.4,1499.3,1581.2,1540.25,81.9,375,575775,375,375
0,09:15:00.000000000,NSECM,SBIN,770,769.3,770,769.65,0.7,1,67747680,87984,1
0,09:15:00.000000000,NSEFO,SBIN25APRFUT,767.2,766.9,767.25,767.075,0.35,750,8625712.5,11250,750
0,09:15:00.000000000,NSEFO,SBIN25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,SHREECEM,31000,30500,31000,30750,500,25,4557000,147,1
0,09:15:00.000000000,NSEFO,SHREECEM25APRFUT,30200.05,29805,30600,30202.5,795,25,1510002.5,50,25
0,09:15:00.000000000,NSEFO,SHREECEM25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,SHRIRAMFIN,651.95,651.6,651.95,651.775,0.35,100,39703755,60900,1
0,09:15:00.000000000,NSEFO,SHRIRAMFIN25APRFUT,640.6,649.75,655.25,652.5,5.5,750,480450,750,750
0,09:15:00.000000000,NSEFO,SHRIRAMFIN25MAYFUT,644.3,620.35,676.5,648.425,56.15,750,483225,750,750
0,09:15:00.000000000,NSECM,SIEMENS,2798,2796,2798,2797,2,2,10327418,3691,1
0,09:15:00.000000000,NSEFO,SIEMENS25APRFUT,2733,2780.5,inf,inf,inf,75,204975,75,75
0,09:15:00.000000000,NSEFO,SIEMENS25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,SOLARINDS,11517,11517,11535,11526,18,3,3685440,320,1
0,09:15:00.000000000,NSEFO,SOLARINDS25APRFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,SOLARINDS25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,SONACOMS,452.6,452.55,452.6,452.575,0.05,1,16166419.4,35719,1
0,09:15:00.000000000,NSEFO,SONACOMS25APRFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,SONACOMS25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,SRF,3005,3005,3005.9,3005.45,0.9,9,11367915,3783,1
0,09:15:00.000000000,NSEFO,SRF25APRFUT,2948.85,2961.9,3035.6,2998.75,73.7,375,1105818.75,375,375
0,09:15:00.000000000,NSEFO,SRF25MAYFUT,2963,2862,inf,inf,inf,375,1111125,375,375
0,09:15:00.000000000,NSECM,SUNPHARMA,1720,1710,1720,1715,10,10,18416040,10707,1
0,09:15:00.000000000,NSEFO,SUNPHARMA25APRFUT,1693.7,1707.8,1718,1712.9,10.2,350,592795,350,350
0,09:15:00.000000000,NSEFO,SUNPHARMA25MAYFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
