date,time,exchange,name,ltp,bid,ask,mid,spread,last_trade_qty,total_trade_amount,total_trade_qty,lot_size
0,09:15:00.000000000,NSECM,360ONE,1066,1066,1066.8,1066.4,0.8,20,792038,743,1
0,09:15:00.000000000,NSEFO,360ONE25OCTFUT,1067.2,-inf,1164.1,-inf,inf,500,533600,500,500
0,09:15:00.000000000,NSEFO,360ONE25SEPFUT,1061.8,1042.3,1066.9,1054.6,24.6,500,530900,500,500
0,09:15:00.000000000,NSECM,GAIL,180.5,180.35,180.5,180.425,0.15,2055,20932585,115970,1
0,09:15:00.000000000,NSEFO,GAIL25OCTFUT,180.54,178.84,185.29,182.065,6.45,3150,568701,3150,3150
0,09:15:00.000000000,NSEFO,GAIL25SEPFUT,181.45,181.36,181.83,181.595,0.47,3150,11447730,63000,3150
0,09:15:00.000000000,NSECM,GLENMARK,2128,2128,2130,2129,2,7,981008,461,1
0,09:15:00.000000000,NSEFO,GLENMARK25OCTFUT,2135.6,2067.5,2184.2,2125.85,116.7,375,800850,375,375
0,09:15:00.000000000,NSEFO,GLENMARK25SEPFUT,2139,2129.2,2134.8,2132,5.6,375,802125,375,375
0,09:15:00.000000000,NSECM,GMRAIRPORT,88.4,88.35,88.4,88.375,0.05,1000,21796885.61,246599,1
0,09:15:00.000000000,NSEFO,GMRAIRPORT25OCTFUT,88.98,88.28,89.7,88.99,1.42,6975,620635.5,6975,6975
0,09:15:00.000000000,NSEFO,GMRAIRPORT25SEPFUT,88.5,88.31,88.59,88.45,0.28,13950,6174967.5,69750,6975
0,09:15:00.000000000,NSECM,GODREJCP,1266.5,1264.5,1266.5,1265.5,2,318,757367,598,1
0,09:15:00.000000000,NSEFO,GODREJCP25OCTFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GODREJCP25SEPFUT,1252.8,1253.2,1259.8,1256.5,6.6,500,1252800,1000,500
0,09:15:00.000000000,NSECM,GODREJPROP,2003,2003,2005,2004,2,1,939407,469,1
0,09:15:00.000000000,NSEFO,GODREJPROP25OCTFUT,2011.4,1964.8,2050,2007.4,85.2,275,1106270,550,275
0,09:15:00.000000000,NSEFO,GODREJPROP25SEPFUT,2002.8,2005.7,2020.8,2013.25,15.1,275,550770,275,275
0,09:15:00.000000000,NSECM,GRASIM,2797.5,2797.5,2805,2801.25,7.5,1,1665399.05,595,1
0,09:15:00.000000000,NSEFO,GRASIM25OCTFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GRASIM25SEPFUT,2805.5,2800.7,2809.9,2805.3,9.2,250,701375,250,250
0,09:15:00.000000000,NSECM,LAURUSLABS,897.6,897.4,897.6,897.5,0.2,5,412896,460,1
0,09:15:00.000000000,NSEFO,LAURUSLABS25OCTFUT,902.9,870,913.55,891.775,43.55,1700,1534930,1700,1700
0,09:15:00.000000000,NSEFO,LAURUSLABS25SEPFUT,898.05,890.1,904.65,897.375,14.55,1700,1526685,1700,1700
0,09:15:00.000000000,NSECM,LICHSGFIN,563.4,563.4,563.5,563.45,0.1,1,954399.6,1694,1
0,09:15:00.000000000,NSEFO,LICHSGFIN25OCTFUT,569,558.3,576.05,567.175,17.75,1000,569000,1000,1000
0,09:15:00.000000000,NSEFO,LICHSGFIN25SEPFUT,566.7,564.2,568,566.1,3.8,1000,566700,1000,1000
0,09:15:00.000000000,NSECM,LICI,875.2,875.2,876.7,875.95,1.5,1,2119734.4,2422,1
0,09:15:00.000000000,NSEFO,LICI25OCTFUT,879.85,875,887.95,881.475,12.95,700,615895,700,700
0,09:15:00.000000000,NSEFO,LICI25SEPFUT,880.2,879,883.25,881.125,4.25,700,616140,700,700
0,09:15:00.000000000,NSECM,LODHA,1217.1,1211.8,1217.1,1214.45,5.3,45,53118396.6,43770,1
0,09:15:00.000000000,NSEFO,LODHA25OCTFUT,1191,1198.1,1225,1211.55,26.9,450,535950,450,450
0,09:15:00.000000000,NSEFO,LODHA25SEPFUT,1212.1,1210.8,1214.9,1212.85,4.1,450,4366728,3600,450
0,09:15:00.000000000,NSECM,LT,3556.4,3556.4,3557.5,3556.95,1.1,1,40642882.04,11428,1
0,09:15:00.000000000,NSEFO,LT25OCTFUT,3573,3561.7,3598,3579.85,36.3,175,625275,175,175
0,09:15:00.000000000,NSEFO,LT25SEPFUT,3563.6,3559,3569.7,3564.35,10.7,525,5613189.75,1575,175
0,09:15:00.000000000,NSECM,LTF,233.51,233.51,233.55,233.53,0.04,5,1369536.15,5865,1
0,09:15:00.000000000,NSEFO,LTF25OCTFUT,234.75,-inf,240.41,-inf,inf,4462,1047454.5,4462,4462
0,09:15:00.000000000,NSEFO,LTF25SEPFUT,234.7,233.06,235.51,234.285,2.45,4462,1047231.4,4462,4462
0,09:15:00.000000000,NSECM,LTIM,5307.5,5305,5307,5306,2,3,10140655.28,1912,1
0,09:15:00.000000000,NSEFO,LTIM25OCTFUT,5276,5204.5,5325,5264.75,120.5,150,791400,150,150
0,09:15:00.000000000,NSEFO,LTIM25SEPFUT,5300,5295.5,5309,5302.25,13.5,150,795000,150,150
