date,time,exchange,name,ltp,bid,ask,mid,spread,last_trade_qty,total_trade_amount,total_trade_qty,lot_size
0,09:15:00.000000000,NSECM,360ONE,1006.6,1006.55,1009.9,1008.225,3.35,32,387663.36,384,1
0,09:15:00.000000000,NSECM,GAIL,187.39,187.28,187.39,187.335,0.11,1,6403678.47,34173,1
0,09:15:00.000000000,NSEFO,GAIL25JUNFUT,188.05,180.06,191.57,185.815,11.51,2350,441917.5,2350,2350
0,09:15:00.000000000,NSEFO,GAIL25MAYFUT,187.24,187.28,188.16,187.72,0.88,2350,440014,2350,2350
0,09:15:00.000000000,NSECM,GLENMARK,1454,1449,1454,1451.5,5,20,836050,575,1
0,09:15:00.000000000,NSEFO,GLENMARK25JUNFUT,1460.8,1435.1,1501.8,1468.45,66.7,325,474760,325,325
0,09:15:00.000000000,NSEFO,GLENMARK25MAYFUT,1451.2,1447,1467.1,1457.05,20.1,325,471640,325,325
0,09:15:00.000000000,NSECM,GMRAIRPORT,91.65,91.65,91.69,91.67,0.04,261,12467791.05,136037,1
0,09:15:00.000000000,NSEFO,GMRAIRPORT25JUNFUT,91.75,91.16,92.83,91.995,1.67,5625,516093.75,5625,5625
0,09:15:00.000000000,NSEFO,GMRAIRPORT25MAYFUT,91.8,91.51,91.79,91.65,0.28,5625,516375,5625,5625
0,09:15:00.000000000,NSECM,GODREJCP,1303,1300,1303,1301.5,3,2,1374665,1055,1
0,09:15:00.000000000,NSEFO,GODREJCP25JUNFUT,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,GODREJCP25MAYFUT,1299.9,1288.8,1310,1299.4,21.2,500,649950,500,500
0,09:15:00.000000000,NSECM,GODREJPROP,2175,2175,2176.1,2175.55,1.1,24,4139025,1903,1
0,09:15:00.000000000,NSEFO,GODREJPROP25JUNFUT,2189,-inf,2220,-inf,inf,225,492525,225,225
0,09:15:00.000000000,NSEFO,GODREJPROP25MAYFUT,2180.1,2148.6,2182,2165.3,33.4,225,981045,450,225
0,09:15:00.000000000,NSECM,GRASIM,2820,2820,2821.9,2820.95,1.9,1,2552100,905,1
0,09:15:00.000000000,NSEFO,GRASIM25JUNFUT,2828.1,2793.7,2855.9,2824.8,62.2,250,707025,250,250
0,09:15:00.000000000,NSEFO,GRASIM25MAYFUT,2819,2788.9,2819,2803.95,30.1,250,2114250,750,250
0,09:15:00.000000000,NSECM,LAURUSLABS,603,603,603.05,603.025,0.05,50,649431,1077,1
0,09:15:00.000000000,NSEFO,LAURUSLABS25JUNFUT,607.5,604.5,617.6,611.05,13.1,1700,1032750,1700,1700
0,09:15:00.000000000,NSEFO,LAURUSLABS25MAYFUT,604.35,601.3,608.2,604.75,6.9,1700,1027395,1700,1700
0,09:15:00.000000000,NSECM,LICHSGFIN,619,618.6,619,618.8,0.4,16,4532318,7322,1
0,09:15:00.000000000,NSEFO,LICHSGFIN25JUNFUT,625.1,618.25,646.35,632.3,28.1,1000,1250200,2000,1000
0,09:15:00.000000000,NSEFO,LICHSGFIN25MAYFUT,622.5,618.1,620,619.05,1.9,1000,1245000,2000,1000
0,09:15:00.000000000,NSECM,LICI,857,857,858,857.5,1,100,6095841,7113,1
0,09:15:00.000000000,NSEFO,LICI25JUNFUT,863.65,837.7,880.55,859.125,42.85,575,496598.75,575,575
0,09:15:00.000000000,NSEFO,LICI25MAYFUT,858.1,857.3,867.85,862.575,10.55,575,493407.5,575,575
0,09:15:00.000000000,NSECM,LODHA,1394.8,1394.8,1395,1394.9,0.2,150,3489789.6,2502,1
0,09:15:00.000000000,NSEFO,LODHA25JUNFUT,1384.7,1362,1413.4,1387.7,51.4,450,623115,450,450
0,09:15:00.000000000,NSEFO,LODHA25MAYFUT,1394,1380.4,1399.7,1390.05,19.3,450,1254600,900,450
0,09:15:00.000000000,NSECM,LT,3604.7,3604,3604.7,3604.35,0.7,8,17565703.1,4873,1
0,09:15:00.000000000,NSEFO,LT25JUNFUT,3609,3556,3632.2,3594.1,76.2,150,1082700,300,150
0,09:15:00.000000000,NSEFO,LT25MAYFUT,3624.2,3601.7,3618.3,3610,16.6,150,1087260,300,150
0,09:15:00.000000000,NSECM,LTF,175.37,175.05,175.35,175.2,0.3,88,1308300,7476,1
